Date,Close
2024-01-01,
2024-01-02,27.54
2024-01-03,27.56
2024-01-04,27.41
2024-01-05,27.36
2024-01-06,
2024-01-07,
2024-01-08,27.45
2024-01-09,27.44
2024-01-10,27.42
2024-01-11,27.56
2024-01-12,27.65
2024-01-13,
2024-01-14,
2024-01-15,
2024-01-16,27.44
2024-01-17,27.34
2024-01-18,27.31
2024-01-19,27.3
2024-01-20,
2024-01-21,
2024-01-22,27.38
2024-01-23,27.31
2024-01-24,27.25
2024-01-25,27.39
2024-01-26,27.37
2024-01-27,
2024-01-28,
2024-01-29,27.49
2024-01-30,27.52
2024-01-31,27.77
2024-02-01,27.93
2024-02-02,27.63
2024-02-03,
2024-02-04,
2024-02-05,27.41
2024-02-06,27.55
2024-02-07,27.5
2024-02-08,27.42
2024-02-09,27.4
2024-02-10,
2024-02-11,
2024-02-12,27.41
2024-02-13,27.12
2024-02-14,27.23
2024-02-15,27.32
2024-02-16,27.22
2024-02-17,
2024-02-18,
2024-02-19,
2024-02-20,27.26
2024-02-21,27.18
2024-02-22,27.19
2024-02-23,27.31
2024-02-24,
2024-02-25,
2024-02-26,27.26
2024-02-27,27.21
2024-02-28,27.27
2024-02-29,27.41
2024-03-01,27.52
2024-03-02,
2024-03-03,
2024-03-04,27.47
2024-03-05,27.61
2024-03-06,27.66
2024-03-07,27.7
2024-03-08,27.74
2024-03-09,
2024-03-10,
2024-03-11,27.7
2024-03-12,27.62
2024-03-13,27.58
2024-03-14,27.39
2024-03-15,27.37
2024-03-16,
2024-03-17,
2024-03-18,27.34
2024-03-19,27.41
2024-03-20,27.47
2024-03-21,27.48
2024-03-22,27.57
2024-03-23,
2024-03-24,
2024-03-25,27.52
2024-03-26,27.54
2024-03-27,27.61
2024-03-28,27.66
2024-03-29,
2024-03-30,
2024-03-31,
2024-04-01,27.47
2024-04-02,27.44
2024-04-03,27.46
2024-04-04,27.54
2024-04-05,27.38
2024-04-06,
2024-04-07,
2024-04-08,27.33
2024-04-09,27.44
2024-04-10,27.09
2024-04-11,27.08
2024-04-12,27.16
2024-04-13,
2024-04-14,
2024-04-15,26.97
2024-04-16,26.86
2024-04-17,26.99
2024-04-18,26.89
2024-04-19,26.93
2024-04-20,
2024-04-21,
2024-04-22,26.94
2024-04-23,27.0
2024-04-24,26.93
2024-04-25,26.82
2024-04-26,26.9
2024-04-27,
2024-04-28,
2024-04-29,26.95
2024-04-30,26.93
2024-05-01,27.04
2024-05-02,27.16
2024-05-03,27.31
